parent_smiles,metabolite_smiles
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,C[C@]12C[C@H](O)C3C(C[C@@H](O)C4=CC(=O)CC[C@@]43C)C1CC[C@]2(O)C(=O)CO
CC(=O)OCC(=O)COP(=O)(O)O,CC(=O)OCC(O)COP(=O)(O)O
[NH3+][C@@H](Cc1ccc(O)c(O)c1)C(=O)[O-],COc1cc(C[C@H]([NH3+])C(=O)[O-])ccc1O
C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
O=C([O-])CC(=O)C(=O)[O-],CC(=O)C(=O)[O-]
CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,CC(=O)N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)C(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC(=O)O)O2
CN1C(=O)N=C(O)C(C)(C23CCCCC2O3)C1=O,CN1C(=O)NC(=O)C(C)(C2(O)CCCCC2O)C1=O
CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1,CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2=N1
CC(CO)CCC[C@@H](C)[C@H]1CCC2C3C(CC[C@@]21C)[C@@]1(C)CC[C@@H](O)CC1C[C@H]3O,CC(C=O)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
Cc1cc(C(=O)O)c(C(=O)O)cc1O,Cc1ccc(C(=O)O)cc1O
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C[C@H]1C[C@H]3O
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,C[C@@]12CCC(=O)C=C1CCC1C2[C@H](O)C[C@]2(CO)C1CC[C@H]2C(=O)CO
O=P([O-])([O-])O[C@H]1[C@@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@@H]1OP(=O)([O-])[O-],O=P([O-])([O-])O[C@@H]1[C@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H]1OP(=O)([O-])[O-]
O=P([O-])([O-])OC[C@@H]1O[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1O,O=P([O-])([O-])O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCC(=O)SCCN=C([O-])CCN=C([O-])[C@@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-]
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CC(CCCN)Nc1ccnc2cc(Cl)ccc12
N[C@@H](CCC[NH3+])C(=O)O,N[C@@H](CO)C(=O)O
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,COc1ccc2c3c1O[C@H]1[C@@H](O)C=CC4[C@@H](C2)NCC[C@@]341
CCCCC/C=C\C/C=C\C/C=C\CC=CCCCC(=O)OC1CC[C@]2(C)C(=CC[C@H]3[C@H]2CC[C@@]2(C)[C@H]([C@@H](C)CCCC(C)C)CC[C@H]32)C1,CCCCC/C=C\C/C=C\C/C=C\CC=CCCCC(=O)[O-]
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1
NC(CS)C(=O)NCC(=O)O,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O
N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,C[C@H](N)C(=O)O
CCCCC/C=C\CC(O)C=CC=CC/C=C/CCCC(=O)[O-],CCCCC/C=C\CC(=O)C=C/C=C\CC=CCCCC(=O)[O-]
NC(CCC(=O)OP(=O)(O)O)C(=O)O,NC(CCC(=O)O)C(=O)O
C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-],CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,CC(=O)NC1CCC2Nc3c(O)cc(C(N)=O)cc3C2C1
CC#CCn1c(N2CCC[C@@H](NC(C)=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](NC(C)=O)C2O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-])[C@H](O)C([O-])=NCCC([O-])=NCCSC(=O)CCCCCCC(=O)[O-],CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(OP(=O)([O-])[O-])C1O)C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCCCC(O)CC(=O)[O-]
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cccc(O)c1O,COc1cccc(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O
[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-],CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])[C@@H](O)CCCC(=O)[O-]
OC1CCC2C(CC=C3C4CCCC4CCC32)C1,OC1CCC2C(=CC=C3C4CCCC4CCC32)C1
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(O)cc3)CC1)C2
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1cc(I)c(O)c(I)c1)C(=O)O
C[C@@H](CCCC(C)(C)O)[C@@H]1CC[C@@H]2[C@H]3C(O)CC4CC(O)CC[C@@]4(C)[C@@H]3CC(O)[C@@]12C,C[C@H](CC[C@H](O)C(C)(C)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C[C@@H](O)[C@]4(C)[C@H]3CC[C@@]21C,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@@]21C
CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)[O-],CCCCC[C@H](O)CC=C1C(=O)C=C[C@@H]1CC=CCCCC(=O)[O-]
[NH3+][C@@H](Cc1ccc(Oc2ccc(O)cc2)c(I)c1)C(=O)[O-],[NH3+][C@@H](Cc1ccc(Oc2ccc(O)cc2)cc1)C(=O)[O-]
C[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,CC12CCC3c4ccc(O)cc4CCC3C1CC(OC1OC(C(=O)O)C(O)C(O)C1O)C2O
CC/C=C\C/C=C\CC/C=C/C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC/C=C\C/C=C\CCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,COC1=C(O)C(=O)C(C)=C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C1=O
CC(=O)CC[C@H](NC(=O)c1ccc(NCC2=Nc3c(nc(N)[nH]c3=O)NC2)cc1)C(=O)[O-],CC(=O)CC[C@H](NC(=O)c1ccc(NC[C@@H]2CNc3nc(N)[nH]c(=O)c3N2)cc1)C(=O)[O-]
COc1cc2c(cc1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O,COc1cc2c(cc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O
Sc1ncnc2nc[nH]c12,CSc1ncnc2nc[nH]c12
COC1=C(C)C2OC(=C3C(C)=C(C)C(=O)C(C)=C3C)C(O)=C(C)C2C(OC)=C1C,COC1=C(C)C(O)C(C(C)C(=O)C(=O)c2c(C)c(C)c(O)c(C)c2C)C(OC)=C1C
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H]2OC(O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
COC1C(CO)OC(OC2C(CO)OC(OP(=O)(O)OP(=O)(O)OCCC(C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(NC(C)=O)C2O)C(NC(C)=O)C1O,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CCC(C)CCOP(=O)(O)OP(=O)(O)O
CCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,COC(=O)[C@H]1[C@@H](O)C[C@@H]2CC[C@H]1N2C
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1ccc(C(C#N)(CCCN)C(C)C)cc1OC
CC/C=C\CC(O)C(O)C/C=C\C/C=C\C/C=C\CCCC(=O)[O-],CCCCC[C@@H](O)[C@@H](O)/C=C/C=C/C=C\C=C[C@H](O)CCCC(=O)[O-]
[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],[NH3+][C@@H](Cc1ccc(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]
[H]/N=c1/nc(O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,OC[C@H]1O[C@@H](n2cnc3c(O)nc(O)nc32)[C@H](O)[C@@H]1O
OCC1OC(O)C(O)C(O)C1O,OCC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O
CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2,CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1n[nH]c3ccccc13)C2
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,C[C@@H](CO)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
[H]/N=c1/ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O2)c([O-])n1,[H]/N=c1\nc([O-])c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O3)c2[nH]1
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O
O=CCCCCC=CC[C@@H](O)C=C/C=C/C=C\[C@@H](O)CCCC(=O)[O-],O=C([O-])CCC[C@@H](O)/C=C\C=C\C=C[C@@H](O)C/C=C\CCCCC(O)O
CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,COc1cc2c(cc1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O
C[C@]12CCC3c4ccc(O)cc4CCC3C1CCC2=O,C[C@]12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O
Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)nc2c(=O)[nH]1,Nc1nc2ncc(CNc3ccc(C(=O)[O-])cc3)nc2c(=O)[nH]1
CO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@@H]1NC(C)=O,CO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@@H]1NC(C)=O
CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,CC(=O)Nc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1
N=C(NCCCC(N)C(=O)O)NC(CC(=O)O)C(=O)O,NC(=O)NCCCC(N)C(=O)O
C/C(=C\C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])CC(=O)[O-],CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCSC(=O)C[C@@](C)(O)CC(=O)[O-]
CCCCCCCCCC(O)CC(=O)SC,CCCCCCCCC/C=C/C(=O)SC
CC/C=C\C(O)CC=C/C=C\C/C=C\C/C=C\CCCC(=O)[O-],CCC=CC[C@H](C=CC=CCC=CCC=CCCCC(=O)[O-])OO
N=C(N)NCCCC(NC(=O)CCN)C(=O)O,NCCC(=O)O
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,CCN(CC)CCCN(c1ccc(O)cc1)C1Cc2ccccc2C1
O=c1ccn([C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1ccn([C@@H]2O[C@@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1
C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(/C)C(=O)O)C2(C)C)CC1=O,C=CC(O)C1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(/C)C(=O)O)C2(C)C)CC1=O
O=C(O)C1CC(O)CN1,O=C(O)C1CC(O)C=N1
CCCCC[C@H](O)C=CC=CC=CC=C[C@H]1O[C@@H]1CCCC(=O)[O-],CCCCC[C@H](O)C=CC=CC=CC=C[C@@H](O)[C@@H](O)CCCC(=O)[O-]
NCCCNCCCCNCCCN,NCCCCNCCCN
NCCC(=O)c1cc(O)ccc1NC=O,NCCc1c[nH]c2ccc(O)cc12
CC(C)CCC[C@@H](C)[C@H]1CCC2C3C(CC[C@@]21C)[C@@]1(C)CCC(=O)C=C1C[C@H]3O,CC(C)CCC[C@@H](C)[C@H]1CCC2C3C(C[C@H](O)[C@@]21C)[C@@]1(C)CCC(=O)C=C1C[C@H]3O
CN(C/C=C/C#CC(C)(C)C)Cc1cc(O)c(O)c2ccccc12,CC(C)(C)C#C/C=C/CNCc1cc(O)c(O)c2ccccc12
CCCCCCCCCCCCCCCCC(=O)O[C@@H]1CC[C@]2(C)C(=CCC3C2CC[C@]2(C)C3CCC2[C@@H](C)CCCC(C)C)C1,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCC(O)CO)C(O)C2O)c(=O)n1
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,CCC=CC[C@H]1C(=O)CC[C@@H]1CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](O)CC[C@H]3[C@H]1C5
CSC(=O)CCCCC1CCSS1,CCCCCCCC(=O)SC
CC([O-])=N[C@@H]1[C@H](OP(=O)(O)OP(=O)(O)OC[C@@H]2O[C@H](n3ccc([O-])nc3=O)[C@@H](O)[C@H]2O)O[C@@H](CO)[C@H](O)[C@H]1O,CC(O)=N[C@@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
Cc1c(C)c(O)c(CC[C@@](C)(O)CCCC(C)CCCC(C)CCCC(C)C)c(C)c1O,CC1=C(C)C(=O)C(CCC(C)(O)CCCC(C)CCCC(C)CCCC(C)C)=C(C)C1=O
O=c1[nH]c(=O)c2ncn([C@@H]3O[C@@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@@H](CO)[C@@H](O)[C@H]3O)c2[nH]1
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,O=C(NCC[N+]1([O-])CCOCC1)c1ccc(Cl)cc1
CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C1O,CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)Cc3c[nH]c4ccccc34)C2O)C1O
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)Cc3c[nH]c4ccccc34)C2O)C1O
C[C@]12CC[C@H]3[C@H](CC[C@H]4C[C@@H](O)CC[C@]43C)[C@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]43C)[C@H]1CC[C@@H]2O
CC(C)C[C@H](N=C(O)CN)C(=O)O,CC(C)C[C@H](N)C(=O)O
CC(C)CCCC(C)CCCC(C)CCCC(C)C=O,CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)[O-]
Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)C2(F)F)c(=O)n1,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)C2(F)F)c(=O)n1
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,OC1(c2ccc(Cl)cc2)CCNCC1
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
O=S(=O)(NC(O)=NN1C[C@H]2CCC[C@H]2C1)c1ccc(CO)cc1,O=C(NN1C[C@H]2CCC[C@H]2C1)NS(=O)(=O)c1ccc(C(=O)O)cc1
O=C([O-])/C=C/C(=O)CC(=O)CC(=O)[O-],O=C([O-])/C=C/C(=O)[O-]
OCc1nnc2c3ccccc3cnn12,c1ccc2c(c1)cnn1cnnc21
NC1C(O)OC(COP(=O)(O)O)C(O)C1O,CC(=O)N[C@H]1C(O)O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4CC(OS(=O)(=O)O)CC[C@]4(C)[C@H]3CC[C@@]21C
[H]/N=c1/ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O2)c([O-])n1,O=c1nc([O-])ccn1[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O1
CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,Nc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCS
CC(C)C(N)C(=O)O,CC(C)C(=O)C(=O)O
COC1=CC(=O)C(C)=C(C/C=C(\C)CCC=C(C)C)C1=O,COC1=CC(=O)C=C(C/C=C(\C)CCC=C(C)C)C1=O
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,CC(C)(C)C#C/C=C/CNCc1cccc2ccccc12
NC(CCC(=O)NC(CSC1C=Cc2ccccc2C1O)C(=O)NCC(=O)O)C(=O)O,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O
CCCCCCCCCC(=O)SC,CCCCCCCCCC(=O)CC(=O)SC
CCCCC/C=C\C/C=C\C/C=C\CC=CCCCC(=O)O[C@H](CO)COP(=O)([O-])[O-],CCCCCC=CCC=CC/C=C\C/C=C\CCCC(=O)OC(CO)CO
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,N=c1nc(O)c2c([nH]1)NC[C@@H]1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CN21
CC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(C)=O,CC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(C)=O
CC(=O)CSCCS(=O)(=O)O,CC(=O)CC(C)=O
CCOC(=O)c1c(COCCN)nc(C)c(C(=O)OC)c1-c1ccccc1Cl,CCOC(=O)c1c(COCCO)nc(C)c(C(=O)OC)c1-c1ccccc1Cl
CC(C)=CCC[C@@H](C)[C@@H]1CC[C@@H]2C3=CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(C)=CCC[C@@H](C)[C@@H]1CC[C@@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C[C@H]1CC3
N[C@@H](Cc1ccccc1)C(O)=N[C@H](Cc1ccc(O)cc1)C(=O)O,N[C@@H](Cc1ccccc1)C(=O)O
CC(O)=NCCC[NH2+]CCCC[NH3+],CC(O)=NCCCC[NH2+]CCCN=C(C)O
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@](C)(O)CC(=O)[O-],CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
